iter	Passed	Remaining
1691	5113	6975
1692	5115	6970
1693	5118	6967
1694	5120	6963
1695	5123	6960
1696	5125	6956
1697	5128	6952
1698	5131	6949
1699	5133	6945
1700	5135	6941
1701	5138	6938
1702	5141	6934
1703	5143	6930
1704	5145	6926
1705	5148	6922
1706	5150	6918
1707	5152	6914
1708	5155	6911
1709	5157	6906
1710	5159	6903
1711	5162	6899
1712	5164	6895
1713	5167	6891
1714	5169	6887
1715	5171	6883
1716	5174	6879
1717	5176	6875
1718	5179	6872
1719	5181	6868
1720	5184	6865
1721	5187	6862
1722	5189	6858
1723	5192	6854
1724	5194	6851
1725	5197	6847
1726	5200	6844
1727	5202	6840
1728	5205	6836
1729	5207	6832
1730	5209	6829
1731	5212	6825
1732	5215	6822
1733	5218	6819
1734	5220	6815
1735	5223	6812
1736	5225	6808
1737	5227	6804
1738	5230	6800
1739	5233	6797
1740	5235	6793
1741	5238	6790
1742	5241	6786
1743	5243	6782
1744	5245	6778
1745	5248	6775
1746	5250	6771
1747	5253	6768
1748	5255	6764
1749	5258	6760
1750	5260	6757
1751	5263	6753
1752	5266	6750
1753	5269	6747
1754	5272	6744
1755	5274	6740
1756	5276	6736
1757	5278	6732
1758	5281	6728
1759	5283	6725
1760	5286	6721
1761	5288	6717
1762	5291	6714
1763	5293	6709
1764	5296	6706
1765	5298	6703
1766	5301	6699
1767	5303	6695
1768	5306	6692
1769	5308	6688
1770	5311	6685
1771	5314	6681
1772	5316	6678
1773	5319	6674
1774	5321	6671
1775	5324	6667
1776	5326	6663
1777	5329	6660
1778	5332	6657
1779	5335	6653
1780	5337	6649
1781	5339	6645
1782	5342	6642
1783	5345	6639
1784	5348	6636
1785	5350	6632
1786	5353	6629
1787	5355	6625
1788	5358	6621
1789	5360	6618
1790	5363	6614
1791	5365	6610
1792	5367	6607
1793	5369	6603
1794	5372	6599
1795	5375	6596
1796	5377	6592
1797	5380	6589
1798	5382	6585
1799	5385	6581
1800	5387	6578
1801	5389	6574
1802	5392	6571
1803	5395	6567
1804	5398	6564
1805	5400	6561
1806	5403	6557
1807	5405	6553
1808	5408	6550
1809	5411	6547
1810	5413	6543
1811	5416	6540
1812	5419	6536
1813	5422	6534
1814	5425	6531
1815	5428	6528
1816	5430	6524
1817	5433	6521
1818	5436	6518
1819	5438	6514
1820	5441	6511
1821	5443	6507
1822	5446	6504
1823	5448	6500
1824	5451	6497
1825	5453	6493
1826	5456	6489
1827	5459	6486
1828	5462	6483
1829	5465	6481
1830	5468	6478
1831	5471	6475
1832	5474	6472
1833	5477	6469
1834	5481	6466
1835	5483	6463
1836	5487	6460
1837	5490	6458
1838	5493	6455
1839	5496	6452
1840	5499	6448
1841	5501	6445
1842	5505	6443
1843	5508	6440
1844	5511	6437
1845	5514	6434
1846	5516	6430
1847	5519	6427
1848	5522	6424
1849	5525	6421
1850	5528	6418
1851	5530	6414
1852	5533	6411
1853	5536	6408
1854	5539	6405
1855	5542	6402
1856	5545	6399
1857	5548	6396
1858	5551	6393
1859	5555	6391
1860	5557	6387
1861	5560	6384
1862	5562	6381
1863	5565	6377
1864	5569	6375
1865	5572	6372
1866	5574	6369
1867	5577	6365
1868	5580	6362
1869	5583	6359
1870	5585	6356
1871	5588	6352
1872	5590	6349
1873	5593	6345
1874	5596	6342
1875	5598	6339
1876	5601	6335
1877	5603	6331
1878	5606	6328
1879	5609	6325
1880	5611	6321
1881	5614	6318
1882	5617	6315
1883	5620	6312
1884	5622	6308
1885	5625	6305
1886	5627	6301
1887	5630	6298
1888	5634	6296
1889	5637	6293
1890	5639	6289
1891	5642	6286
1892	5644	6282
1893	5647	6280
1894	5650	6276
1895	5653	6273
1896	5655	6270
1897	5658	6266
1898	5660	6263
1899	5664	6260
1900	5666	6256
1901	5668	6252
1902	5670	6249
1903	5674	6246
1904	5676	6242
1905	5679	6239
1906	5682	6236
1907	5684	6232
1908	5686	6228
1909	5689	6225
1910	5691	6222
1911	5694	6219
1912	5697	6215
1913	5700	6212
1914	5702	6209
1915	5705	6206
1916	5708	6202
1917	5710	6199
1918	5713	6195
1919	5715	6192
1920	5718	6188
1921	5720	6185
1922	5723	6182
1923	5726	6178
1924	5728	6175
1925	5731	6172
1926	5734	6168
1927	5736	6165
1928	5739	6162
1929	5742	6158
1930	5744	6155
1931	5747	6152
1932	5749	6148
1933	5752	6145
1934	5754	6141
1935	5757	6138
1936	5760	6134
1937	5763	6132
1938	5765	6127
1939	5767	6124
1940	5770	6121
1941	5773	6117
1942	5776	6114
1943	5778	6111
1944	5780	6107
1945	5783	6104
1946	5786	6101
1947	5788	6097
1948	5791	6094
1949	5794	6091
1950	5796	6088
1951	5799	6085
1952	5802	6081
1953	5805	6078
1954	5808	6076
1955	5811	6072
1956	5814	6069
1957	5817	6066
1958	5819	6063
1959	5822	6060
1960	5825	6057
1961	5828	6054
1962	5831	6050
1963	5834	6047
1964	5836	6044
1965	5838	6040
1966	5841	6037
1967	5843	6033
1968	5846	6030
1969	5849	6027
1970	5851	6023
1971	5854	6020
1972	5857	6017
1973	5859	6014
1974	5862	6010
1975	5865	6007
1976	5867	6004
1977	5870	6001
1978	5873	5998
1979	5876	5995
1980	5878	5991
1981	5881	5988
1982	5883	5984
1983	5886	5981
1984	5889	5978
1985	5891	5974
1986	5893	5970
1987	5895	5966
1988	5898	5963
1989	5900	5960
1990	5903	5956
1991	5905	5953
1992	5908	5950
1993	5910	5946
1994	5913	5943
1995	5915	5939
1996	5918	5936
1997	5920	5932
1998	5923	5929
1999	5925	5925
2000	5927	5921
2001	5930	5918
2002	5932	5915
2003	5935	5911
2004	5938	5908
2005	5940	5905
2006	5944	5902
2007	5947	5900
2008	5950	5897
2009	5953	5893
2010	5955	5890
2011	5958	5886
2012	5960	5883
2013	5963	5880
2014	5965	5877
2015	5968	5874
2016	5971	5870
2017	5973	5867
2018	5976	5863
2019	5978	5860
2020	5980	5856
2021	5983	5853
2022	5986	5850
2023	5988	5846
2024	5991	5843
2025	5993	5839
2026	5996	5836
2027	5998	5833
2028	6001	5830
2029	6004	5826
2030	6006	5823
2031	6008	5819
2032	6011	5815
2033	6013	5812
2034	6016	5809
2035	6019	5806
2036	6021	5802
2037	6024	5799
2038	6027	5796
2039	6030	5793
2040	6032	5790
2041	6035	5786
2042	6037	5783
2043	6039	5779
2044	6041	5775
2045	6044	5772
2046	6047	5769
2047	6049	5766
2048	6052	5763
2049	6055	5760
2050	6057	5756
2051	6060	5753
2052	6064	5750
2053	6066	5747
2054	6069	5744
2055	6071	5741
2056	6074	5737
2057	6076	5734
2058	6080	5731
2059	6083	5728
2060	6085	5725
2061	6088	5722
2062	6090	5718
2063	6093	5715
2064	6096	5712
2065	6099	5709
2066	6102	5706
2067	6105	5703
2068	6107	5700
2069	6110	5697
2070	6113	5694
2071	6116	5691
2072	6119	5688
2073	6121	5684
2074	6124	5681
2075	6127	5678
2076	6129	5675
2077	6132	5671
2078	6135	5668
2079	6137	5665
2080	6140	5662
2081	6143	5659
2082	6145	5655
2083	6148	5652
2084	6151	5649
2085	6153	5646
2086	6156	5643
2087	6159	5640
2088	6161	5636
2089	6164	5633
2090	6167	5630
2091	6170	5627
2092	6173	5624
2093	6176	5621
2094	6178	5618
2095	6181	5615
2096	6183	5611
2097	6185	5608
2098	6189	5605
2099	6192	5602
2100	6194	5599
2101	6197	5596
2102	6198	5591
2103	6201	5588
2104	6204	5585
2105	6207	5582
2106	6210	5579
2107	6213	5576
2108	6216	5573
2109	6218	5570
2110	6221	5567
2111	6224	5564
2112	6227	5561
2113	6229	5557
2114	6232	5554
2115	6234	5551
2116	6237	5548
2117	6239	5544
2118	6242	5541
2119	6245	5538
2120	6248	5535
2121	6251	5532
2122	6254	5529
2123	6256	5526
2124	6259	5522
2125	6261	5519
2126	6264	5516
2127	6266	5513
2128	6270	5510
2129	6272	5507
2130	6275	5503
2131	6277	5500
2132	6280	5496
2133	6282	5493
2134	6285	5490
2135	6288	5487
2136	6290	5484
2137	6293	5481
2138	6295	5477
2139	6298	5474
2140	6301	5471
2141	6303	5467
2142	6305	5464
2143	6308	5461
2144	6310	5457
2145	6313	5454
2146	6315	5451
2147	6319	5448
2148	6322	5446
2149	6326	5443
2150	6329	5440
2151	6332	5438
2152	6336	5435
2153	6339	5433
2154	6343	5430
2155	6346	5428
2156	6350	5425
2157	6352	5422
2158	6356	5420
2159	6359	5417
2160	6362	5414
2161	6365	5411
2162	6368	5408
2163	6371	5406
2164	6374	5403
2165	6377	5400
2166	6380	5397
2167	6383	5394
2168	6386	5391
2169	6389	5388
2170	6392	5385
2171	6394	5381
2172	6398	5379
2173	6401	5376
2174	6403	5373
2175	6406	5369
2176	6408	5366
2177	6411	5363
2178	6414	5360
2179	6417	5357
2180	6419	5354
2181	6422	5350
2182	6425	5348
2183	6427	5344
2184	6431	5342
2185	6433	5338
2186	6436	5335
2187	6439	5332
2188	6442	5329
2189	6444	5326
2190	6447	5323
2191	6450	5320
2192	6453	5317
2193	6456	5314
2194	6458	5311
2195	6461	5308
2196	6464	5305
2197	6467	5302
2198	6470	5299
2199	6473	5296
2200	6475	5293
2201	6478	5290
2202	6481	5287
2203	6484	5284
2204	6487	5280
2205	6489	5277
2206	6492	5274
2207	6495	5271
2208	6498	5268
2209	6501	5265
2210	6503	5262
2211	6506	5259
2212	6508	5256
2213	6511	5253
2214	6514	5249
2215	6516	5246
2216	6519	5243
2217	6521	5239
2218	6524	5236
2219	6527	5233
2220	6530	5230
2221	6532	5227
2222	6535	5224
2223	6537	5220
2224	6540	5218
2225	6543	5214
2226	6546	5212
2227	6549	5209
2228	6552	5206
2229	6555	5202
2230	6557	5199
2231	6560	5196
2232	6563	5193
2233	6566	5190
2234	6569	5187
2235	6571	5183
2236	6573	5181
2237	6576	5178
2238	6579	5174
2239	6582	5171
2240	6584	5168
2241	6587	5165
2242	6590	5162
2243	6592	5159
2244	6595	5155
2245	6598	5152
2246	6601	5149
2247	6604	5147
2248	6606	5143
2249	6609	5140
2250	6612	5137
2251	6614	5134
2252	6617	5131
2253	6620	5128
2254	6623	5125
2255	6626	5122
2256	6628	5119
2257	6630	5115
2258	6632	5111
2259	6635	5109
2260	6639	5106
2261	6641	5103
2262	6644	5099
2263	6646	5096
2264	6648	5093
2265	6651	5090
2266	6654	5086
2267	6656	5083
2268	6659	5080
2269	6661	5076
2270	6664	5073
2271	6666	5070
2272	6669	5067
2273	6671	5064
2274	6674	5060
2275	6676	5057
2276	6679	5054
2277	6681	5050
2278	6684	5047
2279	6686	5044
2280	6689	5041
2281	6691	5037
2282	6694	5034
2283	6697	5031
2284	6700	5028
2285	6702	5025
2286	6704	5022
2287	6707	5018
2288	6710	5015
2289	6712	5012
2290	6715	5009
2291	6718	5006
2292	6720	5002
2293	6723	4999
2294	6725	4996
2295	6727	4992
2296	6729	4989
2297	6731	4985
2298	6734	4982
2299	6736	4979
2300	6739	4976
2301	6741	4972
2302	6744	4969
2303	6747	4966
2304	6749	4963
2305	6752	4960
2306	6755	4957
2307	6758	4954
2308	6760	4951
2309	6763	4948
2310	6766	4945
2311	6768	4941
2312	6771	4938
2313	6773	4935
2314	6776	4932
2315	6778	4929
2316	6781	4926
2317	6784	4923
2318	6787	4920
2319	6789	4916
2320	6792	4913
2321	6795	4910
2322	6797	4907
2323	6800	4904
2324	6803	4901
2325	6806	4898
2326	6808	4895
2327	6811	4892
2328	6814	4889
2329	6817	4886
2330	6820	4883
2331	6823	4880
2332	6825	4877
2333	6828	4874
2334	6833	4872
2335	6835	4869
2336	6838	4866
2337	6841	4863
2338	6844	4860
2339	6847	4857
2340	6850	4854
2341	6853	4851
2342	6855	4848
2343	6858	4845
2344	6861	4842
2345	6863	4839
2346	6865	4835
2347	6868	4832
2348	6871	4829
2349	6873	4826
2350	6876	4823
2351	6879	4820
2352	6881	4816
2353	6884	4813
2354	6886	4810
2355	6889	4807
2356	6891	4804
2357	6894	4801
2358	6897	4798
2359	6900	4795
2360	6903	4792
2361	6905	4789
2362	6909	4786
2363	6911	4783
2364	6914	4780
2365	6917	4777
2366	6919	4773
2367	6922	4770
2368	6925	4768
2369	6928	4764
2370	6930	4761
2371	6933	4758
2372	6936	4755
2373	6938	4752
2374	6941	4749
2375	6944	4746
2376	6946	4743
2377	6949	4740
2378	6952	4737
2379	6955	4734
2380	6957	4731
2381	6960	4728
2382	6963	4725
2383	6966	4721
2384	6968	4719
2385	6971	4716
2386	6974	4713
2387	6977	4709
2388	6979	4706
2389	6981	4703
2390	6984	4700
2391	6986	4696
2392	6989	4693
2393	6991	4690
2394	6994	4687
2395	6997	4684
2396	6999	4681
2397	7002	4678
2398	7005	4675
2399	7007	4671
2400	7010	4668
2401	7013	4666
2402	7016	4662
2403	7018	4659
2404	7021	4656
2405	7024	4653
2406	7026	4650
2407	7029	4647
2408	7032	4644
2409	7035	4641
2410	7037	4638
2411	7041	4635
2412	7043	4632
2413	7045	4629
2414	7048	4625
2415	7049	4622
2416	7053	4619
2417	7055	4616
2418	7058	4613
2419	7060	4610
2420	7063	4606
2421	7065	4603
2422	7068	4600
2423	7071	4597
2424	7073	4594
2425	7075	4590
2426	7077	4587
2427	7080	4584
2428	7083	4581
2429	7085	4578
2430	7088	4574
2431	7090	4571
2432	7093	4568
2433	7095	4565
2434	7099	4562
2435	7102	4559
2436	7104	4556
2437	7107	4553
2438	7109	4550
2439	7111	4546
2440	7114	4543
2441	7116	4540
2442	7119	4537
2443	7121	4534
2444	7124	4530
2445	7126	4527
2446	7130	4525
2447	7132	4522
2448	7135	4518
2449	7137	4515
2450	7140	4512
2451	7142	4509
2452	7145	4506
2453	7148	4503
2454	7151	4500
2455	7153	4497
2456	7156	4494
2457	7158	4490
2458	7161	4487
2459	7164	4485
2460	7167	4481
2461	7169	4479
2462	7172	4475
2463	7174	4472
2464	7177	4469
2465	7180	4466
2466	7182	4463
2467	7185	4460
2468	7188	4457
2469	7190	4454
2470	7193	4450
2471	7195	4447
2472	7198	4444
2473	7201	4441
2474	7203	4438
2475	7205	4435
2476	7208	4432
2477	7211	4429
2478	7213	4426
2479	7216	4422
2480	7218	4419
2481	7221	4416
2482	7223	4413
2483	7226	4410
2484	7229	4407
2485	7231	4404
2486	7233	4400
2487	7237	4398
2488	7239	4394
2489	7242	4392
2490	7245	4389
2491	7248	4386
2492	7250	4382
2493	7252	4379
2494	7255	4376
2495	7258	4373
2496	7260	4370
2497	7263	4367
2498	7265	4364
2499	7268	4360
2500	7270	4357
2501	7273	4354
2502	7276	4351
2503	7278	4348
2504	7281	4345
2505	7283	4342
2506	7286	4339
2507	7288	4335
2508	7291	4333
2509	7294	4330
2510	7296	4326
2511	7298	4323
2512	7301	4320
2513	7303	4317
2514	7306	4314
2515	7308	4310
2516	7311	4308
2517	7314	4304
2518	7316	4301
2519	7318	4298
2520	7321	4295
2521	7324	4292
2522	7326	4289
2523	7329	4286
2524	7331	4282
2525	7334	4279
2526	7336	4276
2527	7339	4273
2528	7342	4270
2529	7344	4267
2530	7347	4264
2531	7350	4261
2532	7352	4258
2533	7355	4255
2534	7358	4252
2535	7360	4249
2536	7363	4246
2537	7365	4243
2538	7368	4240
2539	7371	4237
2540	7374	4234
2541	7376	4231
2542	7379	4227
2543	7381	4224
2544	7384	4221
2545	7387	4219
2546	7390	4216
2547	7393	4212
2548	7395	4209
2549	7398	4207
2550	7400	4203
2551	7403	4200
2552	7406	4197
2553	7408	4194
2554	7411	4191
2555	7414	4188
2556	7417	4185
2557	7420	4183
2558	7423	4180
2559	7426	4177
2560	7428	4174
2561	7431	4171
2562	7434	4168
2563	7437	4165
2564	7440	4162
2565	7443	4159
2566	7446	4157
2567	7449	4154
2568	7452	4151
2569	7455	4148
2570	7458	4145
2571	7461	4142
2572	7464	4140
2573	7467	4137
2574	7470	4133
2575	7472	4130
2576	7475	4128
2577	7478	4125
2578	7481	4122
2579	7485	4119
2580	7487	4116
2581	7490	4113
2582	7493	4111
2583	7496	4108
2584	7499	4105
2585	7502	4102
2586	7505	4099
2587	7509	4096
2588	7512	4094
2589	7515	4091
2590	7518	4088
2591	7521	4086
2592	7525	4083
2593	7528	4080
2594	7531	4077
2595	7534	4075
2596	7538	4072
2597	7541	4069
2598	7544	4066
2599	7547	4064
2600	7551	4061
2601	7554	4058
2602	7557	4056
2603	7560	4053
2604	7563	4050
2605	7566	4047
2606	7570	4045
2607	7573	4042
2608	7576	4039
2609	7579	4036
2610	7582	4033
2611	7585	4030
2612	7588	4028
2613	7591	4025
2614	7593	4022
2615	7596	4019
2616	7599	4016
2617	7602	4013
2618	7605	4010
2619	7608	4007
2620	7611	4004
2621	7614	4001
2622	7617	3998
2623	7621	3996
2624	7623	3993
2625	7626	3990
2626	7629	3987
2627	7632	3984
2628	7635	3982
2629	7637	3978
2630	7640	3975
2631	7643	3972
2632	7646	3969
2633	7649	3967
2634	7652	3963
2635	7654	3960
2636	7657	3958
2637	7660	3955
2638	7663	3952
2639	7666	3949
2640	7670	3946
2641	7672	3943
2642	7675	3941
2643	7679	3938
2644	7681	3935
2645	7685	3932
2646	7687	3929
2647	7690	3926
2648	7693	3923
2649	7696	3920
2650	7699	3918
2651	7703	3915
2652	7706	3912
2653	7708	3909
2654	7712	3906
2655	7715	3904
2656	7718	3901
2657	7721	3898
2658	7724	3895
2659	7727	3892
2660	7730	3889
2661	7733	3886
2662	7736	3884
2663	7738	3881
2664	7742	3878
2665	7745	3875
2666	7748	3872
2667	7750	3869
2668	7753	3866
2669	7756	3863
2670	7759	3860
2671	7761	3857
2672	7764	3854
2673	7767	3851
2674	7770	3849
2675	7773	3846
2676	7776	3843
2677	7779	3840
2678	7783	3837
2679	7786	3835
2680	7791	3833
2681	7794	3830
2682	7797	3827
2683	7801	3825
2684	7804	3822
2685	7807	3819
2686	7811	3816
2687	7814	3814
2688	7816	3811
2689	7820	3808
2690	7823	3805
2691	7826	3802
2692	7829	3800
2693	7832	3797
2694	7836	3794
2695	7838	3791
2696	7841	3788
2697	7845	3785
2698	7848	3783
2699	7851	3780
2700	7855	3777
2701	7858	3775
2702	7861	3772
2703	7864	3769
2704	7867	3766
2705	7870	3763
2706	7874	3761
2707	7877	3758
2708	7879	3755
2709	7882	3752
2710	7885	3749
2711	7889	3746
2712	7892	3744
2713	7895	3741
2714	7898	3738
2715	7901	3735
2716	7904	3732
2717	7907	3729
2718	7910	3726
2719	7913	3723
2720	7915	3720
2721	7918	3717
2722	7922	3715
2723	7925	3712
2724	7928	3709
2725	7931	3706
2726	7934	3704
2727	7938	3701
2728	7940	3698
2729	7943	3695
2730	7946	3692
2731	7949	3689
2732	7952	3686
2733	7955	3683
2734	7958	3680
2735	7961	3677
2736	7964	3675
2737	7966	3672
2738	7970	3669
2739	7973	3666
2740	7976	3663
2741	7978	3660
2742	7981	3657
2743	7984	3654
2744	7987	3651
2745	7990	3648
2746	7992	3645
2747	7995	3642
2748	7997	3639
2749	8000	3636
2750	8003	3633
2751	8006	3630
2752	8008	3627
2753	8011	3624
2754	8013	3621
2755	8017	3618
2756	8019	3615
2757	8022	3612
2758	8025	3609
2759	8027	3606
2760	8030	3603
2761	8033	3600
2762	8036	3597
2763	8039	3594
2764	8041	3591
2765	8043	3588
2766	8045	3585
2767	8048	3582
2768	8051	3579
2769	8053	3576
2770	8056	3573
2771	8058	3569
2772	8060	3566
2773	8063	3563
2774	8066	3560
2775	8069	3557
2776	8071	3554
2777	8074	3551
2778	8077	3548
2779	8079	3545
2780	8082	3542
2781	8085	3539
2782	8087	3536
2783	8090	3533
2784	8092	3530
2785	8095	3527
2786	8098	3524
2787	8101	3521
2788	8104	3518
2789	8106	3515
2790	8109	3512
2791	8113	3510
2792	8116	3507
2793	8118	3504
2794	8121	3501
2795	8124	3498
2796	8127	3495
2797	8130	3492
2798	8133	3489
2799	8135	3486
2800	8138	3483
2801	8141	3480
2802	8143	3477
2803	8146	3474
2804	8149	3471
2805	8151	3468
2806	8154	3465
2807	8157	3462
2808	8160	3460
2809	8163	3457
2810	8165	3454
2811	8168	3450
2812	8170	3447
2813	8173	3444
2814	8177	3442
2815	8180	3439
2816	8183	3436
2817	8185	3433
2818	8188	3430
2819	8191	3427
2820	8193	3424
2821	8196	3421
2822	8199	3418
2823	8201	3415
2824	8204	3412
2825	8207	3409
2826	8209	3406
2827	8212	3403
2828	8214	3400
2829	8217	3397
2830	8219	3394
2831	8222	3391
2832	8225	3388
2833	8227	3385
2834	8229	3381
2835	8232	3379
2836	8235	3376
2837	8238	3373
2838	8241	3370
2839	8243	3367
2840	8246	3364
2841	8250	3361
2842	8252	3358
2843	8255	3355
2844	8258	3352
2845	8261	3349
2846	8263	3346
2847	8266	3343
2848	8269	3340
2849	8272	3337
2850	8275	3335
2851	8277	3331
2852	8280	3328
2853	8282	3325
2854	8285	3322
2855	8288	3320
2856	8291	3317
2857	8294	3314
2858	8297	3311
2859	8300	3308
2860	8302	3305
2861	8305	3302
2862	8308	3299
2863	8311	3296
2864	8313	3293
2865	8316	3290
2866	8319	3287
2867	8322	3284
2868	8325	3281
2869	8327	3278
2870	8330	3275
2871	8333	3272
2872	8336	3270
2873	8338	3267
2874	8341	3264
2875	8344	3261
2876	8347	3258
2877	8350	3255
2878	8353	3252
2879	8356	3249
2880	8359	3246
2881	8362	3243
2882	8364	3240
2883	8367	3237
2884	8370	3234
2885	8372	3231
2886	8375	3228
2887	8377	3225
2888	8379	3222
2889	8382	3219
2890	8385	3216
2891	8387	3213
2892	8390	3210
2893	8392	3207
2894	8395	3204
2895	8398	3201
2896	8401	3198
2897	8404	3195
2898	8407	3192
2899	8409	3189
2900	8412	3186
2901	8416	3184
2902	8418	3181
2903	8421	3178
2904	8424	3175
2905	8427	3172
2906	8430	3169
2907	8433	3166
2908	8436	3163
2909	8439	3161
2910	8442	3158
2911	8445	3155
2912	8448	3152
2913	8451	3149
2914	8454	3146
2915	8457	3144
2916	8461	3141
2917	8464	3138
2918	8466	3135
2919	8469	3132
2920	8472	3129
2921	8475	3126
2922	8478	3123
2923	8481	3120
2924	8483	3117
2925	8486	3115
2926	8489	3112
2927	8492	3109
2928	8495	3106
2929	8498	3103
2930	8501	3100
2931	8505	3098
2932	8508	3095
2933	8511	3092
2934	8514	3089
2935	8515	3086
2936	8518	3083
2937	8521	3080
2938	8524	3077
2939	8527	3074
2940	8529	3071
2941	8532	3068
2942	8534	3065
2943	8537	3062
2944	8540	3059
2945	8543	3056
2946	8545	3053
2947	8548	3050
2948	8550	3047
2949	8553	3044
2950	8556	3041
2951	8559	3038
2952	8562	3035
2953	8565	3032
2954	8568	3030
2955	8570	3027
2956	8573	3024
2957	8576	3021
2958	8578	3018
2959	8581	3015
2960	8584	3012
2961	8586	3009
2962	8589	3006
2963	8592	3003
2964	8595	3000
2965	8598	2997
2966	8600	2994
2967	8603	2991
2968	8606	2988
2969	8609	2985
2970	8611	2982
2971	8614	2979
2972	8616	2976
2973	8619	2973
2974	8623	2971
2975	8625	2968
2976	8628	2965
2977	8631	2962
2978	8634	2959
2979	8637	2956
2980	8645	2955
2981	8648	2952
2982	8651	2949
2983	8654	2946
2984	8657	2943
2985	8660	2940
2986	8662	2937
2987	8665	2934
2988	8667	2931
2989	8670	2928
2990	8673	2925
2991	8676	2923
2992	8678	2919
2993	8681	2917
2994	8684	2914
2995	8687	2911
2996	8689	2908
2997	8692	2905
2998	8694	2902
2999	8697	2899
3000	8700	2896
3001	8703	2893
3002	8705	2890
3003	8708	2887
3004	8711	2884
3005	8714	2881
3006	8717	2878
3007	8720	2875
3008	8722	2872
3009	8725	2869
3010	8727	2866
3011	8730	2863
3012	8733	2860
3013	8735	2857
3014	8738	2854
3015	8741	2851
3016	8744	2849
3017	8746	2845
3018	8748	2842
3019	8751	2839
3020	8754	2836
3021	8757	2834
3022	8759	2831
3023	8762	2828
3024	8765	2825
3025	8768	2822
3026	8770	2819
3027	8773	2816
3028	8776	2813
3029	8778	2810
3030	8781	2807
3031	8784	2804
3032	8787	2801
3033	8790	2798
3034	8793	2795
3035	8796	2793
3036	8799	2790
3037	8802	2787
3038	8805	2784
3039	8808	2781
3040	8810	2778
3041	8813	2775
3042	8816	2772
3043	8819	2769
3044	8821	2766
3045	8824	2763
3046	8827	2760
3047	8829	2757
3048	8832	2754
3049	8835	2752
3050	8838	2749
3051	8840	2746
3052	8843	2743
3053	8846	2740
3054	8848	2737
3055	8851	2734
3056	8854	2731
3057	8857	2728
3058	8859	2725
3059	8862	2722
3060	8865	2719
3061	8867	2716
3062	8870	2713
3063	8873	2710
3064	8875	2707
3065	8878	2704
3066	8881	2701
3067	8884	2698
3068	8886	2695
3069	8889	2692
3070	8892	2689
3071	8894	2687
3072	8897	2684
3073	8901	2681
3074	8903	2678
3075	8906	2675
3076	8909	2672
3077	8911	2669
3078	8914	2666
3079	8917	2663
3080	8920	2660
3081	8923	2657
3082	8926	2654
3083	8928	2651
3084	8931	2649
3085	8933	2645
3086	8936	2642
3087	8938	2639
3088	8940	2636
3089	8943	2633
3090	8946	2630
3091	8949	2628
3092	8952	2625
3093	8954	2622
3094	8956	2619
3095	8959	2616
3096	8962	2613
3097	8964	2610
3098	8967	2607
3099	8969	2604
3100	8972	2601
3101	8975	2598
3102	8978	2595
3103	8981	2592
3104	8983	2589
3105	8986	2586
3106	8988	2583
3107	8991	2580
3108	8994	2577
3109	8997	2574
3110	9000	2571
3111	9002	2568
3112	9005	2565
3113	9007	2562
3114	9010	2559
3115	9012	2556
3116	9015	2554
3117	9018	2551
3118	9020	2547
3119	9023	2545
3120	9025	2542
3121	9028	2539
3122	9030	2536
3123	9033	2533
3124	9035	2530
3125	9038	2527
3126	9040	2524
3127	9043	2521
3128	9046	2518
3129	9049	2515
3130	9052	2512
3131	9054	2509
3132	9057	2506
3133	9060	2503
3134	9062	2500
3135	9065	2497
3136	9068	2494
3137	9070	2491
3138	9072	2488
3139	9075	2485
3140	9078	2482
3141	9080	2479
3142	9082	2476
3143	9085	2473
3144	9087	2470
3145	9089	2467
3146	9092	2464
3147	9095	2461
3148	9097	2458
3149	9100	2455
3150	9102	2452
3151	9104	2449
3152	9107	2446
3153	9109	2443
3154	9112	2440
3155	9114	2437
3156	9117	2434
3157	9119	2431
3158	9122	2428
3159	9124	2425
3160	9127	2422
3161	9129	2419
3162	9132	2416
3163	9134	2413
3164	9136	2410
3165	9139	2407
3166	9142	2404
3167	9144	2401
3168	9146	2398
3169	9149	2395
3170	9152	2392
3171	9155	2389
3172	9158	2387
3173	9160	2383
3174	9162	2380
3175	9165	2377
3176	9168	2374
3177	9171	2372
3178	9174	2369
3179	9176	2366
3180	9178	2363
3181	9181	2360
3182	9183	2357
3183	9186	2354
3184	9188	2351
3185	9191	2348
3186	9193	2345
3187	9196	2342
3188	9198	2339
3189	9201	2336
3190	9204	2333
3191	9207	2330
3192	9209	2327
3193	9212	2324
3194	9214	2321
3195	9217	2318
3196	9220	2315
3197	9222	2312
3198	9225	2309
3199	9227	2306
3200	9230	2303
3201	9232	2301
3202	9235	2298
3203	9238	2295
3204	9241	2292
3205	9243	2289
3206	9246	2286
3207	9249	2283
3208	9251	2280
3209	9254	2277
3210	9256	2274
3211	9259	2271
3212	9262	2268
3213	9264	2265
3214	9267	2262
3215	9269	2259
3216	9272	2256
3217	9275	2254
3218	9278	2251
3219	9281	2248
3220	9283	2245
3221	9285	2242
3222	9288	2239
3223	9290	2236
3224	9293	2233
3225	9295	2230
3226	9299	2227
3227	9302	2224
3228	9304	2221
3229	9307	2218
3230	9309	2215
3231	9312	2212
3232	9315	2209
3233	9318	2207
3234	9320	2204
3235	9323	2201
3236	9325	2198
3237	9328	2195
3238	9331	2192
3239	9334	2189
3240	9336	2186
3241	9339	2183
3242	9342	2180
3243	9345	2177
3244	9347	2174
